lemma,atlas_id,inflected_form,morphology,frequency
βαίνω,304533,βαίνειν,,
βαίνω,304533,βεῖν,,
βαίνω,304533,βειν,,
βαίνω,304533,μβαίνειν,,
βαίνω,304533,βεβάμεν,,
βαίνω,304533,βαινέμεναί,,
βαίνω,304533,βαίνεινκαὶ,,
βαίνω,304533,βείν,,
βαίνω,304533,βαίνεινα,,
βαίνω,304533,βάνω,,
βαίνω,304533,βείω,,
βαίνω,304533,βεύω,,
βαίνω,304533,βήϲω,,
βαίνω,304533,ἔβαινον,,
βαίνω,304533,βαίνεις,,
βαίνω,304533,βαίνειϲ,,
βαίνω,304533,βεῖς,,
βαίνω,304533,ἐβάϲταϲα,,
βαίνω,304533,ἔβαινες,,
βαίνω,304533,βάνοις,,
βαίνω,304533,βαῖνε,,
βαίνω,304533,βά,,
βαίνω,304533,βαῖνʼ,,
βαίνω,304533,βαῖνέ,,
βαίνω,304533,ἔβη,,
βαίνω,304533,ἔσβαινε,,
βαίνω,304533,βᾶθι,,
βαίνω,304533,βαίνει,,
βαίνω,304533,βάωει,,
βαίνω,304533,βᾷ,,
βαίνω,304533,βαίνοισʼ,,
βαίνω,304533,βαιν,,
βαίνω,304533,βεύ,,
βαίνω,304533,βεῖ,,
βαίνω,304533,ἐβασί,,
βαίνω,304533,βήκει,,
βαίνω,304533,βόϲκει,,
βαίνω,304533,βαίνησιν,,
βαίνω,304533,ἔβαινε,,
βαίνω,304533,βαινε,,
βαίνω,304533,ἔβαινεν,,
βαίνω,304533,ἐβά,,
βαίνω,304533,ἐβάϲταζεν,,
βαίνω,304533,ἐβε,,
βαίνω,304533,ἔβαινʼ,,
βαίνω,304533,βαινεν,,
βαίνω,304533,ἐβάσκαινεν,,
βαίνω,304533,ἐβάσκανε,,
βαίνω,304533,ἔβησσε,,
βαίνω,304533,βαῖνεν,,
βαίνω,304533,ἐβάϲταϲε,,
βαίνω,304533,ἐβάσκανεν,,
βαίνω,304533,βαίνῃ,,
βαίνω,304533,βάνῃ,,
βαίνω,304533,βαίνῃσιν,,
βαίνω,304533,βαίνοι,,
βαίνω,304533,βάνοι,,
βαίνω,304533,μβαίνοι,,
βαίνω,304533,βάωη,,
βαίνω,304533,βάτω,,
βαίνω,304533,βαινέτω,,
βαίνω,304533,βανέτω,,
βαίνω,304533,βάτην,,
βαίνω,304533,βαίνομεν,,
βαίνω,304533,βάνομεν,,
βαίνω,304533,βομεν,,
βαίνω,304533,βαίνωμεν,,
βαίνω,304533,λἅβωμεν,,
βαίνω,304533,βαίνοιμεν,,
βαίνω,304533,βάνοιμεν,,
βαίνω,304533,βαίνετʼ,,
βαίνω,304533,βαίνετε,,
βαίνω,304533,βάνετε,,
βαίνω,304533,βαίνοιτε,,
βαίνω,304533,βεῖτε,,
βαίνω,304533,Λἀβετε,,
βαίνω,304533,βαίνουσι,,
βαίνω,304533,βαίνουσιν,,
βαίνω,304533,βάνουσι,,
βαίνω,304533,βάνουσιν,,
βαίνω,304533,βαίνουϲιν,,
βαίνω,304533,βαῖνον,,
βαίνω,304533,ἐβάσκαινον,,
βαίνω,304533,βάνουϲιν,,
βαίνω,304533,ἐβάϲταζον,,
βαίνω,304533,ἔβενον,,
βαίνω,304533,ἐβάσκανον,,
βαίνω,304533,βαινον,,
βαίνω,304533,Ἔβηττον,,
βαίνω,304533,βαίνεσκον,,
βαίνω,304533,βαίνωσιν,,
βαίνω,304533,βεβάωσι,,
βαίνω,304533,βάνωσι,,
βαίνω,304533,βαίνοιεν,,
βαίνω,304533,βαῖεν,,
βαίνω,304533,βεβάδωιεν,,
βαίνω,304533,βαινέτωσαν,,
βαίνω,304533,βάν,,
βαίνω,304533,βεβηκέτωσαν,,
βαίνω,304533,βαίνων,,
βαίνω,304533,βάνων,,
βαίνω,304533,βάων,,
βαίνω,304533,βαίνοντες,,
βαίνω,304533,βάνοντες,,
βαίνω,304533,βαίνοντές,,
βαίνω,304533,βαίνοντα,,
βαίνω,304533,βάνοντα,,
βαίνω,304533,βαίνοντά,,
βαίνω,304533,βαίνοντʼ,,
βαίνω,304533,βαίνοντας,,
βαίνω,304533,βάνοντας,,
βαίνω,304533,βάνοντος,,
βαίνω,304533,βαίνοντος,,
βαίνω,304533,βεύοντος,,
βαίνω,304533,βαινόντων,,
βαίνω,304533,βανόντων,,
βαίνω,304533,βαίνοντι,,
βαίνω,304533,βαίνουσα,,
βαίνω,304533,βάνουσα,,
βαίνω,304533,βαίνουσʼ,,
βαίνω,304533,βαίνουσαι,,
βαίνω,304533,βαίνουσαν,,
βαίνω,304533,βάνουσαν,,
βαίνω,304533,βούσας,,
βαίνω,304533,βαινούσας,,
βαίνω,304533,βεβώσας,,
βαίνω,304533,βανούσης,,
βαίνω,304533,βαινουσῶν,,
βαίνω,304533,βαινουσέων,,
βαίνω,304533,βαινόν,,
βαίνω,304533,βάνον,,
βαίνω,304533,||βαίνοντα,,
βαίνω,304533,ϲαινόντων,,
βαίνω,304533,βάνεσθαι,,
βαίνω,304533,βαίνεσθαι,,
βαίνω,304533,βεῖσθαι,,
βαίνω,304533,βάνεσθι,,
βαίνω,304533,βέσθαι,,
βαίνω,304533,βαίνεσθαί,,
βαίνω,304533,βάτεαι,,
βαίνω,304533,βαῖν,,
βαίνω,304533,βεβού,,
βαίνω,304533,βλεῖο,,
βαίνω,304533,βάνεται,,
βαίνω,304533,βήσσεται,,
βαίνω,304533,βαίνεται,,
βαίνω,304533,βήϲεται,,
βαίνω,304533,βᾶται,,
βαίνω,304533,βαίνεταί,,
βαίνω,304533,βεῖται,,
βαίνω,304533,βεῖτο,,
βαίνω,304533,βαίνηται,,
βαίνω,304533,βάνοιτο,,
βαίνω,304533,βανέσθω,,
βαίνω,304533,βεῖσθε,,
βαίνω,304533,βάνεσθε,,
βαίνω,304533,βάνονται,,
βαίνω,304533,βοντο,,
βαίνω,304533,βεύοντο,,
βαίνω,304533,βάνωνται,,
βαίνω,304533,βαίνωνται,,
βαίνω,304533,βάνοιντο,,
βαίνω,304533,βανόμενος,,
βαίνω,304533,βνόμενοι,,
βαίνω,304533,βανόμενον,,
βαίνω,304533,βόμενόν,,
βαίνω,304533,βομένους,,
βαίνω,304533,βανομένου,,
βαίνω,304533,βομένου,,
βαίνω,304533,βανομένων,,
βαίνω,304533,βανομένῳ,,
βαίνω,304533,βαινομένη,,
βαίνω,304533,βαινόμεναι,,
βαίνω,304533,βανομένης,,
βαίνω,304533,βαινόμενον,,
βαίνω,304533,βούμενόν,,
βαίνω,304533,βνόμενον,,
βαίνω,304533,βανόμενα,,
βαίνω,304533,βήσω,,
βαίνω,304533,βῶ,,
βαίνω,304533,bunt,,
βαίνω,304533,βήξει,,
βαίνω,304533,βασίσει,,
βαίνω,304533,βάσομεν,,
βαίνω,304533,βήσομεν,,
βαίνω,304533,βήσομαι,,
βαίνω,304533,βάσομαί,,
βαίνω,304533,βήσῃ,,
βαίνω,304533,βῇ,,
βαίνω,304533,βήσεαι,,
βαίνω,304533,βήσεται,,
βαίνω,304533,μβήσεται,,
βαίνω,304533,βάσεται,,
βαίνω,304533,βησόμεθʼ,,
βαίνω,304533,βησόμεθα,,
βαίνω,304533,βήσονται,,
βαίνω,304533,βησομένου,,
βαίνω,304533,βῆναι,,
βαίνω,304533,βήμεναι,,
βαίνω,304533,βῆναί,,
βαίνω,304533,βεβάναι,,
βαίνω,304533,βῆτʼ,,
βαίνω,304533,βᾶσαι,,
βαίνω,304533,βᾶμεν,,
βαίνω,304533,βῶσαι,,
βαίνω,304533,βῆσαι,,
βαίνω,304533,βῆξαί,,
βαίνω,304533,βᾶ,,
βαίνω,304533,βαστᾶσαι,,
βαίνω,304533,βλβῆναι,,
βαίνω,304533,ἔβαν,,
βαίνω,304533,ἔβην,,
βαίνω,304533,βῆν,,
βαίνω,304533,ἐβαστάσαμεν,,
βαίνω,304533,ἔβηϲαν,,
βαίνω,304533,ἔβα,,
βαίνω,304533,βῆσα,,
βαίνω,304533,ἔβητον,,
βαίνω,304533,ἔβησα,,
βαίνω,304533,βῆ,,
βαίνω,304533,ἔβ,,
βαίνω,304533,βήξω,,
βαίνω,304533,βαίην,,
βαίνω,304533,ἔβας,,
βαίνω,304533,ἔβης,,
βαίνω,304533,βῆς,,
βαίνω,304533,βας,,
βαίνω,304533,ἔβηϲ,,
βαίνω,304533,ἔβητε,,
βαίνω,304533,βᾶϲʼ,,
βαίνω,304533,βαϲ,,
βαίνω,304533,βάς,,
βαίνω,304533,βάϲειϲ,,
βαίνω,304533,βῃς,,
βαίνω,304533,βαίης,,
βαίνω,304533,βῆθι,,
βαίνω,304533,βᾶθί,,
βαίνω,304533,βᾶτʼ,,
βαίνω,304533,βανε,,
βαίνω,304533,βᾶτ᾿,,
βαίνω,304533,βηθι,,
βαίνω,304533,βὲνϲ,,
βαίνω,304533,βῶσον,,
βαίνω,304533,βᾶθʼ,,
βαίνω,304533,βῆϲε,,
βαίνω,304533,ἔβασον,,
βαίνω,304533,ἔβηξε,,
βαίνω,304533,βανεν,,
βαίνω,304533,βῆσε,,
βαίνω,304533,ἔβησσεν,,
βαίνω,304533,βῆσεν,,
βαίνω,304533,ἔβηξεν,,
βαίνω,304533,ἔβηττε,,
βαίνω,304533,ἐβα,,
βαίνω,304533,ἔβητʼ,,
βαίνω,304533,βησεν,,
βαίνω,304533,βήσετο,,
βαίνω,304533,βανέ,,
βαίνω,304533,βάνε,,
βαίνω,304533,βασεν,,
βαίνω,304533,ἔβασεν,,
βαίνω,304533,βή,,
βαίνω,304533,ἔβησεν,,
βαίνω,304533,βᾶσ᾿,,
βαίνω,304533,βὴ,,
βαίνω,304533,Ἔβωϲεν,,
βαίνω,304533,ἔβοϲκεν,,
βαίνω,304533,ἔβπεμεν,,
βαίνω,304533,ἐβεβη,,
βαίνω,304533,βήξῃ,,
βαίνω,304533,βράσῃ,,
βαίνω,304533,βαίη,,
βαίνω,304533,βήθη,,
βαίνω,304533,βήτην,,
βαίνω,304533,ἐβήτην,,
βαίνω,304533,ἔβημεν,,
βαίνω,304533,βῆμεν,,
βαίνω,304533,βήσαμεν,,
βαίνω,304533,βεβήκαμεν,,
βαίνω,304533,ἐβήσαμεν,,
βαίνω,304533,τέβημεν,,
βαίνω,304533,βῶμεν,,
βαίνω,304533,βῶμεντοῦ,,
βαίνω,304533,βήσομενʼ,,
βαίνω,304533,βήσωμεν,,
βαίνω,304533,ἔβατε,,
βαίνω,304533,λἀβητε,,
βαίνω,304533,βᾶτε,,
βαίνω,304533,βάτα,,
βαίνω,304533,βῆτε,,
βαίνω,304533,βήσατε,,
βαίνω,304533,ἔβησαν,,
βαίνω,304533,βὰν,,
βαίνω,304533,βῆσαν,,
βαίνω,304533,βησαν,,
βαίνω,304533,ἔβασαν,,
βαίνω,304533,βέβασαν,,
βαίνω,304533,ἔβηξαν,,
βαίνω,304533,βεβῶσαν,,
βαίνω,304533,βήθησαν,,
βαίνω,304533,βῶσιν,,
βαίνω,304533,βεβῶσι,,
βαίνω,304533,βῶσι,,
βαίνω,304533,βὰς,,
βαίνω,304533,βὼν,,
βαίνω,304533,βάϲ,,
βαίνω,304533,βών,,
βαίνω,304533,βάσας,,
βαίνω,304533,βάϲϲων,,
βαίνω,304533,βήξας,,
βαίνω,304533,βής,,
βαίνω,304533,βήσας,,
βαίνω,304533,βάϲκε,,
βαίνω,304533,βὲν,,
βαίνω,304533,βάντε,,
βαίνω,304533,βάντες,,
βαίνω,304533,βόντες,,
βαίνω,304533,βάντεϲ,,
βαίνω,304533,βοντές,,
βαίνω,304533,βήσαντες,,
βαίνω,304533,βόντεϲ,,
βαίνω,304533,βαντες,,
βαίνω,304533,βάντα,,
βαίνω,304533,βόντα,,
βαίνω,304533,βώσαντα,,
βαίνω,304533,βήξαντα,,
βαίνω,304533,βάνθʼ,,
βαίνω,304533,βύσαντα,,
βαίνω,304533,βάντας,,
βαίνω,304533,βόντας,,
βαίνω,304533,βάντος,,
βαίνω,304533,βάντοϲ,,
βαίνω,304533,βόντος,,
βαίνω,304533,βάσαντος,,
βαίνω,304533,βάντων,,
βαίνω,304533,βόντων,,
βαίνω,304533,βάντι,,
βαίνω,304533,βόντι,,
βαίνω,304533,βώσαντι,,
βαίνω,304533,βράσαντι,,
βαίνω,304533,βήκασιν,,
βαίνω,304533,βᾶσι,,
βαίνω,304533,βήσασα,,
βαίνω,304533,βᾶσα,,
βαίνω,304533,βᾶσʼ,,
βαίνω,304533,|βοῦσα,,
βαίνω,304533,βᾶσά,,
βαίνω,304533,βήσασαν,,
βαίνω,304533,βηξάσῃ,,
βαίνω,304533,βὸν,,
βαίνω,304533,βάντ,,
βαίνω,304533,βάντʼ,,
βαίνω,304533,ἐβήσαο,,
βαίνω,304533,βόϲκεο,,
βαίνω,304533,ἐβήσετο,,
βαίνω,304533,ἐβήσατο,,
βαίνω,304533,βήσατʼ,,
βαίνω,304533,βήσαθʼ,,
βαίνω,304533,βήσατο,,
βαίνω,304533,βῆτο,,
βαίνω,304533,ἐβήϲετο,,
βαίνω,304533,βηται,,
βαίνω,304533,βοιτο,,
βαίνω,304533,βησόμεσθα,,
βαίνω,304533,βεύσασθε,,
βαίνω,304533,άβοντο,,
βαίνω,304533,βανομένοις,,
βαίνω,304533,βανομένοιϲ,,
βαίνω,304533,βανομένη,,
βαίνω,304533,βεβηκέναι,,
βαίνω,304533,βηκέναι,,
βαίνω,304533,βεβα,,
βαίνω,304533,Βεβηκέναι,,
βαίνω,304533,βέβηκα,,
βαίνω,304533,βέβηκʼ,,
βαίνω,304533,βεβάρηκα,,
βαίνω,304533,βεβηκα,,
βαίνω,304533,βέβακα,,
βαίνω,304533,βέβηκας,,
βαίνω,304533,βέβηκαϲ,,
βαίνω,304533,βεβήκῃς,,
βαίνω,304533,βέβακε,,
βαίνω,304533,βέβηκεν,,
βαίνω,304533,βέβηκε,,
βαίνω,304533,βέβακεν,,
βαίνω,304533,βηκεν,,
βαίνω,304533,βεβάδικεν,,
βαίνω,304533,βέβακʼ,,
βαίνω,304533,βέβηκέ,,
βαίνω,304533,ἐβέβηκεν,,
βαίνω,304533,Βέβηκε,,
βαίνω,304533,Βέβηκεν,,
βαίνω,304533,βεβόηκε,,
βαίνω,304533,βεβάδικε,,
βαίνω,304533,βεβήκει,,
βαίνω,304533,ἐβεβήκει,,
βαίνω,304533,βεβήκῃ,,
βαίνω,304533,βεβήκοι,,
βαίνω,304533,βεβηκέτω,,
βαίνω,304533,βέβαμεν,,
βαίνω,304533,βεβήκατε,,
βαίνω,304533,βεβήκασιν,,
βαίνω,304533,βεβᾶσιν,,
βαίνω,304533,βεβᾶσι,,
βαίνω,304533,βεβάασι,,
βαίνω,304533,βεβήκασι,,
βαίνω,304533,βεβάασιν,,
βαίνω,304533,βήξασι,,
βαίνω,304533,βεβήκασί,,
βαίνω,304533,βεβᾶσί,,
βαίνω,304533,βεβῶσιν,,
βαίνω,304533,βεβηκόσιν,,
βαίνω,304533,βεβάαϲι,,
βαίνω,304533,βήξασιν,,
βαίνω,304533,ἐβεβήκεσαν,,
βαίνω,304533,βεβηκὼς,,
βαίνω,304533,βεβηκώς,,
βαίνω,304533,βεβώς,,
βαίνω,304533,βεβὼς,,
βαίνω,304533,βεβώϲ,,
βαίνω,304533,βεβαὼς,,
βαίνω,304533,βεβαώϲ,,
βαίνω,304533,βεβηκώϲ,,
βαίνω,304533,βεβαώς,,
βαίνω,304533,βηκὼς,,
βαίνω,304533,βεβηώϲ,,
βαίνω,304533,βεβωκὼς,,
βαίνω,304533,βεβηκότες,,
βαίνω,304533,βεβῶτες,,
βαίνω,304533,βεβαῶτες,,
βαίνω,304533,βεβεῶτες,,
βαίνω,304533,βηκότες,,
βαίνω,304533,βεβηκότα,,
βαίνω,304533,βεβαῶτα,,
βαίνω,304533,βεβῶτα,,
βαίνω,304533,βεβεῶτα,,
βαίνω,304533,βηκότα,,
βαίνω,304533,βεβηκότας,,
βαίνω,304533,βεβαῶτας,,
βαίνω,304533,βεηκότας,,
βαίνω,304533,βεβηκότος,,
βαίνω,304533,βεβῶτος,,
βαίνω,304533,βεβηκότοϲ,,
βαίνω,304533,βηκότος,,
βαίνω,304533,βεβαῶτος,,
βαίνω,304533,βεβῶτοϲ,,
βαίνω,304533,βεβηκότων,,
βαίνω,304533,βεβώτων,,
βαίνω,304533,βηκότων,,
βαίνω,304533,βεβηκότι,,
βαίνω,304533,βηκότι,,
βαίνω,304533,βεβαῶτι,,
βαίνω,304533,βεβηκόσι,,
βαίνω,304533,βεβαῶσιν,,
βαίνω,304533,βεβαῶσι,,
βαίνω,304533,βεβηκυῖα,,
βαίνω,304533,βεβαυῖα,,
βαίνω,304533,βεβῶσα,,
βαίνω,304533,βεβηκυῖʼ,,
βαίνω,304533,βεβηκυῖαι,,
βαίνω,304533,βεβηκυῖαν,,
βαίνω,304533,βεβηκυῖάν,,
βαίνω,304533,βεβῶϲαν,,
βαίνω,304533,βεβηκυίας,,
βαίνω,304533,βεβηκυίαις,,
βαίνω,304533,βεβηκυίᾳ,,
βαίνω,304533,βεβηκὸς,,
βαίνω,304533,βεβηκός,,
βαίνω,304533,συμεβηκότων,,
βαίνω,304533,βέβαμαι,,
βαίνω,304533,βεβ,,
βαίνω,304533,βεβόηται,,
βαίνω,304533,ΒΓἦκται,,
βαίνω,304533,ἐβεβάρητο,,
βαίνω,304533,βεβόησθε,,
βαίνω,304533,βεβωμένα,,
βαίνω,304533,βηθῆναι,,
βαίνω,304533,βαϲταγῆναι,,
βαίνω,304533,βήθην,,
βαίνω,304533,βηθεὶς,,
βαίνω,304533,βηθείς,,
βαίνω,304533,βηθεὶϲ,,
βαίνω,304533,βηθέντες,,
βαίνω,304533,βμὲν,,
προαίρεσις,302398,προαίρεσίς,,
προαίρεσις,302398,προαίρεϲιϲ,,
προαίρεσις,302398,Προαίρεϲίϲ,,
προαίρεσις,302398,προαίαίρεσις,,
προαίρεσις,302398,προαιρέσεις,,
προαίρεσις,302398,προαίρεσιν,,
προαίρεσις,302398,προαίρεσίν,,
προαίρεσις,302398,προαίρεϲιν,,
προαίρεσις,302398,προαιρεσίν,,
προαίρεσις,302398,προαίρεδιν,,
προαίρεσις,302398,Προαίρεσιν,,
προαίρεσις,302398,τπροαίρεσιν,,
προαίρεσις,302398,προαιρέσεως,,
προαίρεσις,302398,προηγήσεως,,
προαίρεσις,302398,προαιρέϲεωϲ,,
προαίρεσις,302398,προαιρέσεώς,,
προαίρεσις,302398,προαιρεσεως,,
προαίρεσις,302398,προαιρέ|σεως,,
προαίρεσις,302398,προαιρε΄σεως,,
προαίρεσις,302398,προαιρέσεαως,,
προαίρεσις,302398,προαιρέϲεώϲ,,
προαίρεσις,302398,προαίρεσεως,,
προαίρεσις,302398,προαιρέσεων,,
προαίρεσις,302398,προαιρέσει,,
προαίρεσις,302398,προαιρ΄έσει,,
προαίρεσις,302398,προαιρέσειμᾶλλον,,
προαίρεσις,302398,προαιρέσεσι,,
προαίρεσις,302398,προαιρέσεσιν,,
ψεύδω,303280,ψεύδειν,,
ψεύδω,303280,ψευϲτήϲειϲ,,
ψεύδω,303280,ψεύδε,,
ψεύδω,303280,ψεύδῃ,,
ψεύδω,303280,ψεύδῃ᾿,,
ψεύδω,303280,ψεύδουσι,,
ψεύδω,303280,ψεύδοντες,,
ψεύδω,303280,ψεύδοντ,,
ψεύδω,303280,ψεύσα,,
ψεύδω,303280,ψεύδεσθαι,,
ψεύδω,303280,ψεύδεσθαί,,
ψεύδω,303280,ψεύδεϲθαι,,
ψεύδω,303280,ψεύεσθαι,,
ψεύδω,303280,Ψεύδεαθαι,,
ψεύδω,303280,Ψεύδεσθαι,,
ψεύδω,303280,ψεύ|δεσθαι,,
ψεύδω,303280,ψεύδομαι,,
ψεύδω,303280,ψεύδομαι᾿,,
ψεύδω,303280,ψεύδο,,
ψεύδω,303280,ψεύδομαί,,
ψεύδω,303280,ψεύ|δομαι,,
ψεύδω,303280,ἐψευδόμην,,
ψεύδω,303280,ἐκομψευόμην,,
ψεύδω,303280,ψεύσωμαι,,
ψεύδω,303280,ψευδοίμην,,
ψεύδω,303280,ψεύδειαι,,
ψεύδω,303280,ἐψεύδου,,
ψεύδω,303280,ψεύδοιο,,
ψεύδω,303280,ψεύδοιό,,
ψεύδω,303280,ψεύδου,,
ψεύδω,303280,ψεύδεο,,
ψεύδω,303280,ψεύ,,
ψεύδω,303280,ψεύϲτου,,
ψεύδω,303280,ψεύδεται,,
ψεύδω,303280,ψεύδεταί,,
ψεύδω,303280,ψεύθεται,,
ψεύδω,303280,ψεύεται,,
ψεύδω,303280,ἐψεύδετο,,
ψεύδω,303280,ψεύδετ,,
ψεύδω,303280,ψεύδεθʼ,,
ψεύδω,303280,ψεύδηται,,
ψεύδω,303280,ψεύδηταί,,
ψεύδω,303280,ψεύδοιτο,,
ψεύδω,303280,ψεύδοιτ,,
ψεύδω,303280,ψευδέσθω,,
ψεύδω,303280,ψεύδεσθ,,
ψεύδω,303280,ψευδόμεθα,,
ψεύδω,303280,ἐψευδόμεθα,,
ψεύδω,303280,ψευδώμεθα,,
ψεύδω,303280,ψευσώμεθα,,
ψεύδω,303280,ψευδοίμεθα,,
ψεύδω,303280,ψευδοίμεθʼ,,
ψεύδω,303280,ψεύδεσθε,,
ψεύδω,303280,ψεύσησθε,,
ψεύδω,303280,ψεύδονται,,
ψεύδω,303280,ψεύδοντʼ,,
ψεύδω,303280,Ψεύδονται,,
ψεύδω,303280,ψεύδονταί,,
ψεύδω,303280,ἐψεύδοντο,,
ψεύδω,303280,ψεύδοιντο,,
ψεύδω,303280,ψεύδωνται,,
ψεύδω,303280,ψευδέσθωσαν,,
ψεύδω,303280,ψευδέσθων,,
ψεύδω,303280,ψευδόμενος,,
ψεύδω,303280,ψευδόμενοϲ,,
ψεύδω,303280,ψευδόμενός,,
ψεύδω,303280,ψευδόμενοι,,
ψεύδω,303280,ψευδόμενοί,,
ψεύδω,303280,ψευϲάμενοι,,
ψεύδω,303280,Ψευδόμενοι,,
ψεύδω,303280,ψευδόμενον,,
ψεύδω,303280,ψευδόμενόν,,
ψεύδω,303280,ψευδομένω,,
ψεύδω,303280,ψευδομένους,,
ψεύδω,303280,ψευδομένου,,
ψεύδω,303280,ψευδομένοιο,,
ψεύδω,303280,ψευδομένων,,
ψεύδω,303280,ψευδομένῳ,,
ψεύδω,303280,Ψευδομένῳ,,
ψεύδω,303280,ψεκαζομένῳ,,
ψεύδω,303280,ψευδομένοις,,
ψεύδω,303280,ψευδομένη,,
ψεύδω,303280,ψευδομένη᾿,,
ψεύδω,303280,ψευδόμεναι,,
ψεύδω,303280,ψευδομένην,,
ψεύδω,303280,ψευδομένας,,
ψεύδω,303280,ψευδομέναις,,
ψεύδω,303280,ψευδομένης,,
ψεύδω,303280,ψευδομένῃ,,
ψεύδω,303280,ψευδόμενα,,
ψεύδω,303280,ψεύσειν,,
ψεύδω,303280,ἐψεύσω,,
ψεύδω,303280,ψεύσω,,
ψεύδω,303280,Ἐψεύσω,,
ψεύδω,303280,ψεύσεις,,
ψεύδω,303280,ψεύσει,,
ψεύδω,303280,ληθεύσει,,
ψεύδω,303280,ψευσεῖ,,
ψεύδω,303280,ψεύσουσί,,
ψεύδω,303280,ἐψεῦσθαι,,
ψεύδω,303280,ψεύσεσθαι,,
ψεύδω,303280,ψεύσεσθαί,,
ψεύδω,303280,ψεύσομαι,,
ψεύδω,303280,ψεύσομαί,,
ψεύδω,303280,ψεύσομʼ,,
ψεύδω,303280,ψεύσῃ,,
ψεύδω,303280,ψεύσεται,,
ψεύδω,303280,ψεύσεταί,,
ψεύδω,303280,ψεῦϲταί,,
ψεύδω,303280,φεύσεται,,
ψεύδω,303280,ἐψεύσεται,,
ψεύδω,303280,ψευσόμεθα,,
ψεύδω,303280,ψευσθησόμεθα,,
ψεύδω,303280,ψευσαίμεθα,,
ψεύδω,303280,ψεύσεσθε,,
ψεύδω,303280,ψεύσονται,,
ψεύδω,303280,ψεύσονταί,,
ψεύδω,303280,ψεύσωνται,,
ψεύδω,303280,ψεύσοιντο,,
ψεύδω,303280,ψευσόμενά,,
ψεύδω,303280,ψευσομένους,,
ψεύδω,303280,ψευϲαμένου,,
ψεύδω,303280,ἔψευσαι,,
ψεύδω,303280,ψευδειπεῖν,,
ψεύδω,303280,ψεῦσαι,,
ψεύδω,303280,ἔψευσας,,
ψεύδω,303280,ἔψευσάς,,
ψεύδω,303280,ψεύσῃς,,
ψεύδω,303280,ψεύϲταιϲ,,
ψεύδω,303280,ψεῦσον,,
ψεύδω,303280,ἔψευσε,,
ψεύδω,303280,ἔψευσεν,,
ψεύδω,303280,ψεύσαιτό,,
ψεύδω,303280,ψεύσας,,
ψεύδω,303280,ψευδὼν,,
ψεύδω,303280,ψεύσαντες,,
ψεύδω,303280,ψευσα,,
ψεύδω,303280,ψεύσηται,,
ψεύδω,303280,ψεύσαιτο,,
ψεύδω,303280,ψεύσαιτ,,
ψεύδω,303280,ψευσάμενος,,
ψεύδω,303280,ψευσάμενον,,
ψεύδω,303280,ψευσαμένους,,
ψεύδω,303280,ψευσαμένην,,
ψεύδω,303280,ψεύσασθαι,,
ψεύδω,303280,ψεύσασθαί,,
ψεύδω,303280,ψευσασθαι,,
ψεύδω,303280,ψεύσασθαιπρὸς,,
ψεύδω,303280,ἐψευσάμην,,
ψεύδω,303280,ψευσαίμην,,
ψεύδω,303280,ἐψεύσαο,,
ψεύδω,303280,ἐψεύ,,
ψεύδω,303280,ψεύδεαι,,
ψεύδω,303280,ἐψεύσατο,,
ψεύδω,303280,ἐψεύϲατο,,
ψεύδω,303280,Ἐψεύσατο,,
ψεύδω,303280,ἐψεύσατό,,
ψεύδω,303280,ἐψεύσαθʼ,,
ψεύδω,303280,ἐψεύσατʼ,,
ψεύδω,303280,ἐψευσατο,,
ψεύδω,303280,ἐψευσάμεθα,,
ψεύδω,303280,ἐψεύσασθε,,
ψεύδω,303280,ἐψεύσαντο,,
ψεύδω,303280,ἐψεύσαντό,,
ψεύδω,303280,ψεύσαντο,,
ψεύδω,303280,ψεύσαιντο,,
ψεύδω,303280,ψευσάμενός,,
ψεύδω,303280,ψευϲάμενοϲ,,
ψεύδω,303280,ψευσάμενοι,,
ψεύδω,303280,ψευσάμενοί,,
ψεύδω,303280,ψευσάμενόν,,
ψεύδω,303280,ψευσαμένου,,
ψεύδω,303280,ψευσαμένων,,
ψεύδω,303280,ψευσαμένῳ,,
ψεύδω,303280,ψευϲαμένῳ,,
ψεύδω,303280,ψευσαμένοις,,
ψεύδω,303280,ψευσαμένη,,
ψεύδω,303280,ἐψεῦσθαί,,
ψεύδω,303280,ἐψεῦϲθαι,,
ψεύδω,303280,ἔψευσμαι,,
ψεύδω,303280,ἔψευσται,,
ψεύδω,303280,κεκόμψευται,,
ψεύδω,303280,πεφήμισται,,
ψεύδω,303280,ἔψευστο,,
ψεύδω,303280,ἐψεύσθω,,
ψεύδω,303280,ἐψεύσμεθα,,
ψεύδω,303280,ἐψευσμένος,,
ψεύδω,303280,διεψευσμένος,,
ψεύδω,303280,ψευδόμένος,,
ψεύδω,303280,διεψευσμένοι,,
ψεύδω,303280,ἐψευσμένοι,,
ψεύδω,303280,ἐψευσμένον,,
ψεύδω,303280,διεψευσμένον,,
ψεύδω,303280,διεψευσμένους,,
ψεύδω,303280,ἐψευσμένους,,
ψεύδω,303280,ἀληλεσμένους,,
ψεύδω,303280,διεΨευσμένους,,
ψεύδω,303280,ἐψευσμένου,,
ψεύδω,303280,ἐψευσμένων,,
ψεύδω,303280,ἐψευσμένῳ,,
ψεύδω,303280,ἐψευσμένοις,,
ψεύδω,303280,ἐψευσμένη,,
ψεύδω,303280,ἐψευσμέναι,,
